tmid,SCIENTIFIC_NAME,TPA
57857,Crataegus,224.89584000000002
57775,Acer rubrum,48.14436799999999
57597,Prunus serotina,231.43447599999996
58027,Prunus pensylvanica,2024.062559999999
57853,Acer saccharum,108.32482799999998
57509,Acer rubrum,236.93193200000002
57554,Prunus pensylvanica,236.93193200000002
58822,Acer pensylvanicum,911.6194520000001
57550,Ostrya virginiana,380.84444600000006
57551,Acer saccharum,716.8138420000001
57852,Picea abies,204.092974
58343,Acer rubrum,198.074928
58685,Pinus strobus,813.1025780000004
58687,Betula lenta,572.901328
58615,Quercus alba,80.983326
58622,Quercus coccinea,117.091602
58631,Acer rubrum,18.054138000000002
57552,Acer rubrum,348.00548800000007
57545,Quercus prinus,96.28873599999999
58926,Acer rubrum,141.163786
58934,Betula lenta,686.7236120000001
58924,Pinus resinosa,132.397012
58943,Acer rubrum,386.8624920000001
58945,Acer rubrum,72.216552
58942,Acer rubrum,72.216552
58933,Fagus grandifolia,317.915258
58461,Quercus prinus,72.216552
57906,Acer rubrum,180.54137999999998
57910,Betula lenta,1002.4107320000008
58656,Acer rubrum,416.9527220000001
57963,Nyssa sylvatica,414.2039940000003
57502,Acer rubrum,671.9387920000001
57625,Amelanchier,74.96528
57917,Acer rubrum,72.216552
57903,Pinus strobus,270.29148
57777,Quercus alba,87.001372
57771,Cornus florida,404.91663000000005
57783,Quercus rubra,84.25264399999999
57780,Fraxinus americana,161.966652
58247,Acer rubrum,117.091602
57972,Fraxinus americana,141.163786
59179,Prunus serotina,74.96528
59178,Castanea dentata,74.96528
58885,Platanus occidentalis,18.054138000000002
58641,Pinus strobus,329.9513500000001
58195,Fraxinus americana,231.43447599999996
57635,Carpinus caroliniana,224.89584000000002
58249,Acer saccharum,48.14436799999999
58459,Tsuga canadensis,402.1679020000003
58660,Betula lenta,149.93056
58253,Acer saccharum,392.88053800000006
58179,Acer pensylvanicum,155.948606
58180,Acer platanoides,479.88191000000006
58194,Pinus strobus,323.9333040000001
57549,Acer rubrum,447.04295200000024
58938,Ostrya virginiana,149.93056
58935,Pinus resinosa,409.2271280000006
58944,Fagus grandifolia,702.0290220000003
58451,Acer pensylvanicum,899.5833600000001
57933,Pinus strobus,240.20125000000002
58781,Acer rubrum,236.93193200000002
58627,Ostrya virginiana,149.93056
58640,Acer rubrum,93.019418
58774,Tsuga canadensis,161.966652
58639,Nyssa sylvatica,174.002744
57974,Betula lenta,155.948606
57962,Quercus coccinea,305.87916600000005
57501,Sassafras albidum,149.93056
58928,Pinus resinosa,234.70379399999996
59170,Fraxinus nigra,497.93604800000014
59164,Acer saccharum,60.18045999999999
58399,Amelanchier,149.93056
59165,Fagus grandifolia,1565.5041059999996
59167,Acer rubrum,1304.4999899999998
58397,Tsuga canadensis,159.21792399999998
58393,Betula lenta,210.63160999999997
57971,Betula lenta,186.038836
57970,Pinus strobus,224.89584000000002
58657,Quercus prinus,6.018046
58655,Carya ovata,93.019418
57964,Quercus prinus,261.524706
58891,Fagus grandifolia,404.91663000000017
58455,Betula lenta,540.0623700000003
57907,Tsuga canadensis,303.130438
57915,Acer rubrum,141.163786
58959,Acer rubrum,216.129066
58794,Acer rubrum,186.038836
58256,Acer rubrum,746.9040720000004
58260,Cercis canadensis,149.93056
58238,Betula lenta,1115.7124259999998
58363,Tsuga canadensis,189.30815399999997
58460,Acer rubrum,120.36091999999998
58472,Fagus grandifolia,93.019418
58465,Tsuga canadensis,161.966652
58449,Acer pensylvanicum,230.91388600000002
57792,Nyssa sylvatica,87.001372
58348,Nyssa sylvatica,305.87916600000005
58620,Tsuga canadensis,117.091602
58624,Tsuga canadensis,149.93056
58609,Tsuga canadensis,72.216552
58612,Amelanchier,149.93056
58608,Acer rubrum,132.397012
57622,Tsuga canadensis,483.15122800000034
59168,Betula populifolia,74.96528
58391,Acer rubrum,1436.3764119999996
57932,Quercus prinus,84.25264399999999
58854,Fagus grandifolia,402.1679020000003
57566,Nyssa sylvatica,87.001372
58771,Betula populifolia,224.89584000000002
58777,Betula lenta,171.254016
58364,Acer pensylvanicum,74.96528
58336,Quercus prinus,207.36229199999997
58617,Fagus grandifolia,167.984698
58404,Amelanchier,224.89584000000002
58403,Acer rubrum,261.004116
58396,Betula populifolia,1205.4625259999998
57717,Quercus prinus,507.7440020000004
58779,Pinus strobus,224.89584000000002
58773,Tsuga canadensis,398.898584
59103,Betula lenta,102.30678199999998
59115,Acer rubrum,396.14985600000034
58690,Acer rubrum,234.183204
58778,Quercus prinus,168.50528799999998
57571,Prunus serotina,144.433104
57572,Nyssa sylvatica,605.7402860000001
57564,Nyssa sylvatica,246.21929599999999
59106,Acer saccharum,228.165158
59109,Acer saccharum,408.1859480000003
58958,Nyssa sylvatica,167.984698
58795,Carya glabra,155.948606
58792,Acer rubrum,147.18183199999999
58789,Acer rubrum,105.05551
59113,Tsuga canadensis,234.70379399999996
59118,Fagus grandifolia,485.8999560000001
59107,Ostrya virginiana,467.8458180000001
59111,Ostrya virginiana,105.05551
58345,Nyssa sylvatica,317.9152580000001
58342,Tsuga canadensis,111.073556
58610,Fagus grandifolia,572.9013280000001
58338,Acer rubrum,162.48724199999998
58638,Nyssa sylvatica,503.95409400000017
58591,Acer rubrum,117.091602
58243,Acer rubrum,147.18183199999999
58554,Fagus grandifolia,258.255388
59048,Fagus grandifolia,540.0623700000001
58147,Betula lenta,74.96528
58059,Betula lenta,317.9152580000001
59064,Tsuga canadensis,186.55942599999997
58058,Carpinus caroliniana,317.9152580000001
57935,Tsuga canadensis,30.09023
58972,Ulmus americana,105.05551
57725,Acer rubrum,438.27617800000013
58809,Acer rubrum,54.16241399999999
58492,Acer saccharum,189.30815399999997
58478,Fagus grandifolia,366.05962600000015
58840,Fagus grandifolia,273.04020800000006
58574,Fraxinus americana,224.89584000000002
58115,Acer rubrum,80.983326
57798,Carpinus caroliniana,824.6180800000001
59120,Prunus serotina,321.18457600000005
58797,Prunus serotina,243.47056799999996
57999,Acer rubrum,60.18045999999999
58228,Acer pensylvanicum,74.96528
57536,Acer saccharum,96.28873599999999
58475,Betula lenta,80.983326
58785,Pinus rigida,114.34287399999998
58643,Acer saccharum,117.091602
57790,Liriodendron tulipifera,248.968024
58326,Nyssa sylvatica,174.002744
57640,Acer saccharum,180.02079
58573,Picea abies,96.28873599999999
59074,Fraxinus americana,155.948606
59072,Acer saccharum,360.0415800000002
58965,Betula lenta,380.84444600000006
58961,Betula alleghaniensis,617.7763780000001
58964,Betula lenta,392.8805380000001
58575,Carpinus caroliniana,467.8458180000001
57646,Prunus serotina,155.948606
58999,Fagus grandifolia,159.21792399999998
58200,Prunus serotina,111.073556
58962,Acer rubrum,135.14574
58199,Ostrya virginiana,479.88191000000006
58998,Betula lenta,149.93056
58112,Betula lenta,242.94997800000002
58969,Betula lenta,366.05962600000015
58989,Tsuga canadensis,177.27206199999998
58136,Fagus grandifolia,78.23459799999999
58109,Prunus serotina,809.8332600000003
58116,Acer rubrum,114.34287399999998
58284,Betula lenta,42.126321999999995
57797,Tsuga canadensis,264.27343400000007
57801,Acer rubrum,279.05825400000003
57514,Fagus grandifolia,149.93056
58090,Sassafras albidum,305.87916600000005
57990,Betula lenta,180.02079
59125,Sassafras albidum,509.97214000000014
58486,Acer saccharum,135.14574
58484,Prunus serotina,317.91525800000005
58533,Acer saccharum,60.18045999999999
58482,Prunus serotina,54.16241399999999
57996,Acer rubrum,899.5833600000001
58262,Acer rubrum,252.23734199999998
58268,Ostrya virginiana,74.96528
58263,Liriodendron tulipifera,84.25264399999999
59124,Prunus serotina,96.28873599999999
59134,Prunus serotina,74.96528
59137,Betula lenta,435.0068600000001
59122,Prunus serotina,360.0415800000002
58489,Carpinus caroliniana,261.004116
58481,Acer saccharum,105.05551
57680,Fagus grandifolia,329.95135000000005
57994,Acer rubrum,335.969396
57666,Carya alba,93.019418
57662,Betula lenta,261.004116
58266,Prunus serotina,161.966652
58807,Acer rubrum,174.52333399999998
58803,Sassafras albidum,230.91388600000002
58711,Acer saccharum,159.21792399999998
57689,Acer pensylvanicum,224.89584000000002
57988,Fagus grandifolia,192.056882
57576,Acer rubrum,72.216552
58799,Acer pensylvanicum,224.89584000000002
57880,Tsuga canadensis,540.5829600000005
57686,Quercus ilicifolia,299.86112
57919,Acer rubrum,228.16515800000002
57739,Betula lenta,153.19987799999998
57822,Betula lenta,485.89995600000015
57820,Crataegus,236.93193200000002
57722,Acer rubrum,261.004116
57584,Acer rubrum,120.36091999999998
57581,Nyssa sylvatica,174.002744
58906,Acer saccharum,276.30952600000006
58227,Ailanthus altissima,242.94997800000002
57575,Ostrya virginiana,149.93056
58226,Quercus alba,180.02079
58216,Acer rubrum,530.7750060000001
57531,Ostrya virginiana,149.93056
58752,Betula lenta,2260.994491999999
58415,Pinus strobus,189.30815399999997
58696,Acer saccharum,126.37896599999998
57868,Acer rubrum,102.30678199999998
57883,Nyssa sylvatica,398.89858400000014
57878,Acer pensylvanicum,149.93056
57876,Acer rubrum,78.23459799999999
57870,Tsuga canadensis,315.16653000000025
57727,Acer rubrum,641.8485620000002
58894,Fagus grandifolia,404.9166300000001
58909,Acer rubrum,54.16241399999999
58222,Quercus prinus,153.19987799999998
58219,Acer pensylvanicum,74.96528
58182,Betula lenta,599.72224
57535,Quercus rubra,414.20399400000014
58897,Pinus strobus,572.9013280000001
58911,Acer rubrum,135.14574
58907,Acer saccharum,93.019418
58433,Tsuga canadensis,120.36091999999998
58425,Pinus strobus,297.112392
58407,Acer rubrum,980.5666860000001
58405,Acer rubrum,267.542752
57886,Crataegus,149.93056
57877,Nyssa sylvatica,201.34424599999997
57737,Prunus serotina,74.96528
57728,Tsuga canadensis,99.037464
58184,Betula lenta,135.14574
58949,Betula lenta,156.46919599999998
58583,Acer pensylvanicum,224.89584000000002
58314,Quercus coccinea,153.19987799999998
58642,Betula lenta,102.30678199999998
58312,Amelanchier,449.79168000000004
58168,Pinus virginiana,605.7402860000001
58220,Acer rubrum,303.13043800000014
57604,Acer saccharum,117.091602
58410,Betula lenta,1241.5708019999995
58424,Acer rubrum,123.10964799999999
58426,Nyssa sylvatica,80.983326
58418,Acer rubrum,60.18045999999999
58170,Carya glabra,80.983326
58951,Acer pensylvanicum,374.82640000000004
58431,Amelanchier,149.93056
58311,Acer saccharum,153.19987799999998
58662,Betula lenta,192.056882
57955,Quercus alba,84.25264399999999
58644,Quercus rubra,120.36091999999998
57496,Pinus strobus,540.0623700000003
58862,Fagus grandifolia,491.91800200000023
58837,Betula lenta,461.82777200000004
58845,Acer rubrum,42.126321999999995
58411,Acer rubrum,54.16241399999999
57958,Sassafras albidum,374.82640000000004
57613,Tsuga canadensis,123.10964799999999
58843,Fagus grandifolia,471.11513600000035
58838,Betula lenta,762.2094820000007
57925,Acer pensylvanicum,149.93056
58357,Acer rubrum,111.073556
57966,Betula lenta,165.23596999999998
57967,Liriodendron tulipifera,117.091602
58872,Acer saccharum,186.038836
58874,Picea glauca,258.77597799999995
58870,Acer saccharum,60.18045999999999
58875,Acer rubrum,746.9040720000004
59157,Betula lenta,380.84444600000006
59155,Fagus grandifolia,629.8124700000002
58378,Acer saccharum,273.04020800000006
58372,Quercus rubra,84.25264399999999
58369,Pinus strobus,305.87916600000005
58763,Betula lenta,755.6708460000001
58359,Carpinus caroliniana,224.89584000000002
58871,Acer rubrum,273.04020800000006
58869,Carpinus caroliniana,524.75696
58370,Acer rubrum,582.1886920000005
58374,Tsuga canadensis,147.18183199999999
58765,Acer rubrum,398.898584
58371,Betula lenta,380.84444600000006
58761,Betula lenta,90.27068999999999
58327,Acer rubrum,180.02079
57704,Fagus grandifolia,477.65377200000086
57709,Acer rubrum,611.7583320000001
58375,Acer rubrum,108.32482799999998
57560,Betula lenta,374.82640000000004
57559,Fraxinus americana,117.091602
59083,Ostrya virginiana,155.948606
59085,Acer saccharum,54.16241399999999
59089,Acer saccharum,126.37896599999998
59086,Ostrya virginiana,398.898584
59084,Fraxinus americana,24.072184
58600,Acer rubrum,240.20125000000002
58594,Betula lenta,279.0582540000001
59090,Fagus grandifolia,1124.9997900000003
58597,Nyssa sylvatica,305.87916600000005
57707,Acer rubrum,246.21929599999999
58366,Juglans nigra,99.037464
58664,Acer rubrum,114.34287399999998
58665,Betula lenta,680.7055660000001
58673,Quercus prinus,153.199878
58670,Acer rubrum,171.254016
58674,Betula lenta,248.968024
58672,Quercus prinus,96.28873599999999
58677,Quercus coccinea,183.29010799999998
58629,Liriodendron tulipifera,42.126321999999995
57638,Tilia americana,80.983326
58675,Acer rubrum,111.073556
57711,Quercus prinus,189.30815399999997
58649,Pinus strobus,204.092974
58950,Tsuga canadensis,237.452522
58187,Quercus rubra,12.036092
58806,Pinus strobus,177.27206199999998
58089,Acer rubrum,72.216552
58543,Fagus grandifolia,305.87916600000005
59037,Acer rubrum,30.09023
58043,Betula alleghaniensis,93.019418
58570,Acer pensylvanicum,449.79168000000004
58568,Fagus grandifolia,335.969396
59057,Betula lenta,48.14436799999999
59062,Fagus grandifolia,1061.5500120000002
59065,Acer rubrum,24.072184
58153,Nyssa sylvatica,155.948606
58156,Fagus grandifolia,80.983326
58161,Acer rubrum,524.75696
58587,Liriodendron tulipifera,93.019418
57922,Acer rubrum,2971.790287999998
57887,Acer rubrum,171.25401599999998
57759,Quercus alba,48.14436799999999
57760,Betula lenta,222.147112
57667,Betula alleghaniensis,36.108276
58727,Carpinus caroliniana,524.75696
57931,Pinus virginiana,848.6902640000001
58636,Nyssa sylvatica,542.8110980000001
57498,Prunus serotina,183.29010799999998
57561,Acer rubrum,87.001372
58388,Acer rubrum,386.86249200000003
58125,Fagus grandifolia,161.966652
57894,Betula lenta,60.18045999999999
57837,Pinus sylvestris,180.02079
57590,Acer saccharum,299.86112
57620,Acer rubrum,120.36091999999998
58442,Betula alleghaniensis,80.983326
57924,Fraxinus americana,60.18045999999999
58922,Acer rubrum,611.7583320000001
57755,Acer rubrum,102.30678199999998
58654,Betula lenta,273.04020800000006
59161,Acer rubrum,210.63160999999997
58683,Betula lenta,149.93056
57562,Betula lenta,141.163786
58072,Acer saccharum,252.237342
57945,Fagus grandifolia,111.073556
57942,Tsuga canadensis,159.21792399999998
57944,Fraxinus americana,66.198506
58976,Ostrya virginiana,473.86386400000004
58975,Magnolia acuminata,248.968024
58579,Acer rubrum,48.14436799999999
58973,Quercus alba,24.072184
59013,Tsuga canadensis,150.45114999999998
57943,Acer rubrum,99.037464
58207,Nyssa sylvatica,74.96528
57648,Pinus sylvestris,851.9595820000003
57506,Prunus serotina,80.983326
59006,Acer saccharum,273.04020800000006
59011,Carpinus caroliniana,224.89584000000002
59005,Fagus grandifolia,248.968024
59010,Fagus grandifolia,24.072184
59007,Prunus serotina,72.216552
59012,Betula lenta,102.30678199999998
58974,Fagus grandifolia,230.91388600000002
58119,Prunus serotina,723.3524780000007
58977,Acer rubrum,641.8485620000002
57806,Betula lenta,629.8124700000002
59143,Tilia americana,161.966652
58206,Acer rubrum,414.2039940000002
58134,Prunus serotina,773.7249840000001
58123,Fagus grandifolia,267.02216200000004
58300,Quercus rubra,161.966652
57516,Sassafras albidum,224.89584000000002
57517,Ostrya virginiana,455.80972600000007
58094,Nyssa sylvatica,398.89858400000014
59142,Prunus serotina,84.25264399999999
58093,Acer rubrum,426.2400860000004
58098,Tilia americana,126.37896599999998
58040,Acer rubrum,120.36091999999998
58297,Tsuga canadensis,633.0817880000001
58124,Acer rubrum,108.32482799999998
58299,Acer rubrum,72.216552
58296,Tsuga canadensis,60.18045999999999
58500,Prunus serotina,830.6361260000001
58498,Fagus grandifolia,161.966652
58496,Tsuga canadensis,42.126321999999995
58009,Fagus grandifolia,210.11102
58015,Fagus grandifolia,155.948606
57841,Acer rubrum,186.55942599999997
58273,Amelanchier,149.93056
58818,Acer pensylvanicum,824.6180800000001
59141,Robinia pseudoacacia,299.86112
59140,Acer rubrum,114.34287399999998
58097,Betula lenta,254.98607
58722,Ostrya virginiana,105.05551
58501,Acer saccharum,78.23459799999999
58505,Acer saccharum,174.52333399999998
57690,Acer rubrum,87.001372
58008,Tsuga canadensis,144.433104
58006,Acer rubrum,489.1692740000004
58003,Acer rubrum,335.969396
58815,Prunus serotina,299.86112
57843,Betula lenta,149.93056
57670,Fagus grandifolia,273.04020800000006
58812,Acer rubrum,84.25264399999999
58814,Acer saccharum,198.074928
58817,Betula lenta,2030.0806059999986
58723,Fagus grandifolia,99.037464
57692,Betula lenta,524.75696
58005,Betula lenta,524.75696
58011,Tsuga canadensis,300.38171000000017
57668,Betula lenta,155.948606
57540,Betula lenta,1280.4278059999997
58816,Betula lenta,455.80972600000007
58715,Betula lenta,590.9554660000002
58721,Fagus grandifolia,329.95135000000005
57889,Acer saccharum,192.056882
57896,Quercus alba,72.216552
57693,Acer rubrum,147.18183199999999
57694,Acer rubrum,74.96528
57838,Acer rubrum,422.9707680000002
57589,Acer rubrum,12.036092
57591,Acer saccharum,80.983326
58724,Acer rubrum,66.198506
58717,Acer saccharum,48.14436799999999
58719,Fagus grandifolia,123.10964799999999
57587,Acer rubrum,123.10964799999999
57541,Acer rubrum,827.8873980000004
57542,Acer rubrum,348.005488
58920,Pinus strobus,180.02079
58720,Fagus grandifolia,129.127694
58436,Acer rubrum,147.18183199999999
57892,Nyssa sylvatica,323.933304
57899,Amelanchier,87.001372
57890,Prunus serotina,149.93056
57750,Ostrya virginiana,149.93056
57749,Quercus velutina,74.96528
57753,Acer rubrum,54.16241399999999
57745,Quercus alba,78.23459799999999
58261,Pinus strobus,455.80972600000007
58923,Crataegus,149.93056
57752,Tsuga canadensis,198.074928
57748,Acer rubrum,114.34287399999998
58230,Amelanchier,149.93056
58234,Quercus alba,102.30678199999998
58235,Betula lenta,578.9193740000003
58236,Acer rubrum,311.897212
58231,Betula lenta,602.9915580000003
58232,Pinus virginiana,147.18183199999999
58189,Amelanchier,74.96528
58918,Fagus grandifolia,911.6194520000001
58917,Fagus grandifolia,572.9013280000001
58921,Acer saccharum,117.091602
58440,Betula lenta,242.94997800000002
58435,Betula populifolia,299.86112
58438,Acer rubrum,78.23459799999999
58445,Amelanchier,224.89584000000002
58444,Acer rubrum,60.18045999999999
57895,Pinus strobus,566.8832820000002
57891,Quercus alba,114.34287399999998
57898,Acer rubrum,288.3456180000001
57893,Quercus prinus,96.28873599999999
57757,Acer rubrum,210.11102
57754,Acer rubrum,261.004116
58434,Sassafras albidum,80.983326
58437,Betula lenta,317.9152580000001
58956,Quercus rubra,60.18045999999999
57747,Pinus strobus,155.948606
58788,Nyssa sylvatica,230.91388600000002
58317,Juniperus virginiana,228.165158
58316,Betula lenta,99.037464
58650,Prunus serotina,161.966652
58177,Carya ovata,123.10964799999999
58172,Celtis occidentalis,455.80972600000007
58171,Acer pensylvanicum,299.86112
58173,Fraxinus americana,87.001372
57616,Acer rubrum,351.2748060000004
58441,Acer saccharum,24.072184
58916,Tsuga canadensis,108.32482799999998
58443,Pinus strobus,60.18045999999999
58446,Quercus prinus,198.59551799999997
58473,Acer rubrum,159.21792399999998
58174,Celtis occidentalis,147.18183199999999
58448,Acer rubrum,135.14574
58955,Tsuga canadensis,54.16241399999999
58787,Acer saccharum,374.82640000000004
58315,Acer rubrum,303.130438
57959,Acer rubrum,167.984698
57619,Fagus grandifolia,609.0096040000003
58847,Acer rubrum,204.092974
57499,Nyssa sylvatica,273.04020800000006
58176,Quercus prinus,108.32482799999998
58447,Tsuga canadensis,102.30678199999998
58653,Pinus strobus,236.93193200000002
57969,Acer rubrum,74.96528
58652,Carya ovata,87.001372
57960,Quercus prinus,2036.0986519999988
58879,Ostrya virginiana,149.93056
57617,Acer rubrum,671.9387920000001
58850,Fagus grandifolia,398.89858400000014
58848,Fagus grandifolia,503.95409400000005
58846,Fagus grandifolia,627.0637420000004
57929,Acer rubrum,165.23596999999998
57930,Acer rubrum,66.198506
57928,Carya glabra,111.073556
58769,Acer rubrum,180.02079
57968,Nyssa sylvatica,267.02216200000004
59158,Acer rubrum,213.38033799999997
59160,Fraxinus americana,111.073556
58385,Betula lenta,980.5666860000001
58384,Acer pensylvanicum,299.86112
58362,Quercus prinus,150.45114999999998
58361,Acer platanoides,24.072184
59097,Tsuga canadensis,114.34287399999998
58878,Acer rubrum,306.3997560000002
58335,Nyssa sylvatica,149.93056
59163,Carpinus caroliniana,161.966652
58329,Quercus prinus,354.0235340000001
58383,Acer rubrum,299.86112
58386,Acer rubrum,99.037464
58380,Acer rubrum,141.163786
58387,Acer saccharum,159.21792399999998
58768,Acer rubrum,372.077672
59096,Acer rubrum,120.36091999999998
58605,Larix laricina,402.16790200000014
58382,Acer rubrum,333.22066800000033
58330,Sassafras albidum,138.415058
57714,Sassafras albidum,48.14436799999999
57715,Betula lenta,135.14574
57716,Quercus prinus,159.21792399999998
57713,Quercus prinus,138.415058
57712,Betula lenta,230.91388600000002
59101,Acer rubrum,3235.543131999997
59095,Betula lenta,74.96528
58880,Fagus grandifolia,647.8666080000002
58334,Fagus grandifolia,84.25264399999999
58607,Fagus grandifolia,354.02353400000004
58606,Fraxinus americana,93.019418
57563,Fraxinus americana,78.23459799999999
59099,Acer saccharum,42.126321999999995
58682,Carya glabra,105.05551
58626,Acer rubrum,36.108276
57791,Fagus grandifolia,311.8972120000001
58679,Acer rubrum,90.27068999999999
58680,Carya glabra,285.0763000000001
58693,Acer rubrum,234.183204
58630,Acer rubrum,180.02079
58681,Acer rubrum,80.983326
58635,Quercus prinus,180.54137999999998
57500,Betula lenta,267.02216200000004
58588,Acer rubrum,72.216552
58175,Betula lenta,438.2761780000001
57543,Acer rubrum,87.001372
58813,Prunus serotina,222.66770199999996
58274,Prunus serotina,410.9346760000001
58092,Acer rubrum,503.9540940000001
57518,Quercus rubra,254.98607
57649,Prunus serotina,129.127694
59076,Prunus serotina,74.96528
57526,Acer saccharum,165.23596999999998
58551,Prunus serotina,1934.3124599999992
59044,Betula lenta,228.68574799999996
59046,Fagus grandifolia,141.163786
59047,Acer saccharum,180.02079
58048,Fagus grandifolia,1199.44448
58145,Tsuga canadensis,138.415058
58149,Quercus rubra,102.30678199999998
58044,Fagus grandifolia,305.87916600000005
58558,Betula lenta,749.6528000000001
59051,Fagus grandifolia,716.813842
58561,Fagus grandifolia,248.968024
58567,Carpinus caroliniana,455.80972600000007
59058,Acer rubrum,102.30678199999998
58162,Acer rubrum,66.198506
58155,Betula lenta,665.9207460000001
58057,Amelanchier,174.002744
58063,Fagus grandifolia,149.93056
57738,Quercus prinus,90.27068999999999
58066,Acer rubrum,604.0327380000008
59004,Acer rubrum,117.091602
57505,Prunus virginiana,149.93056
57956,Nyssa sylvatica,657.1539720000004
58808,Acer saccharum,528.0262780000002
58264,Liriodendron tulipifera,192.056882
58836,Acer rubrum,207.36229199999997
59133,Prunus serotina,84.25264399999999
59075,Carpinus caroliniana,374.82640000000004
58988,Tsuga canadensis,72.216552
58114,Acer rubrum,449.79168000000004
58118,Acer rubrum,159.21792399999998
58905,Betula papyrifera,42.126321999999995
58697,Acer saccharum,102.30678199999998
58712,Fagus grandifolia,236.93193200000002
58695,Acer pensylvanicum,530.7750060000001
57803,Tsuga canadensis,390.1318100000002
58798,Prunus serotina,422.97076800000013
58801,Betula alleghaniensis,165.23596999999998
58834,Betula lenta,530.7750060000001
58490,Fagus grandifolia,740.8860260000002
57681,Acer rubrum,87.001372
57538,Carya alba,48.14436799999999
58265,Acer saccharum,161.966652
58203,Acer rubrum,36.108276
57939,Acer rubrum,126.37896599999998
58070,Acer saccharum,354.02353400000015
58966,Carpinus caroliniana,149.93056
58970,Acer rubrum,105.05551
58994,Acer rubrum,204.61356399999997
57940,Tsuga canadensis,96.28873599999999
57796,Crataegus,374.82640000000004
57875,Acer rubrum,99.037464
57885,Acer rubrum,195.32619999999997
58488,Prunus serotina,236.93193200000002
58479,Amelanchier,491.9180020000002
57993,Carpinus caroliniana,236.93193200000002
57525,Quercus velutina,74.96528
58992,Betula lenta,1049.51392
58108,Betula lenta,155.948606
57802,Acer rubrum,204.092974
57721,Quercus prinus,96.28873599999999
57834,Acer rubrum,441.0249060000002
57826,Pinus strobus,80.983326
59136,Quercus rubra,87.001372
57580,Acer rubrum,168.50528799999998
57816,Acer pensylvanicum,149.93056
57661,Picea abies,421.2632200000007
59175,Acer rubrum,30.09023
59091,Prunus virginiana,749.6528000000001
58865,Acer saccharum,386.8624920000001
58692,Betula lenta,171.254016
58603,Amelanchier,161.966652
57534,Nyssa sylvatica,42.126321999999995
57957,Nyssa sylvatica,167.984698
57884,Acer rubrum,123.10964799999999
57744,Betula lenta,198.074928
57926,Tsuga canadensis,374.82640000000004
58224,Acer rubrum,923.6555440000001
58412,Fagus grandifolia,596.9735120000004
58841,Fagus grandifolia,254.98607
58646,Betula lenta,341.9874420000001
57965,Nyssa sylvatica,99.037464
59149,Acer rubrum,378.0957180000002
58784,Betula lenta,174.52333399999998
58221,Carya glabra,18.054138000000002
58416,Acer rubrum,189.308154
57879,Acer pensylvanicum,155.948606
57503,Nyssa sylvatica,93.019418
58873,Acer rubrum,321.18457600000005
57614,Acer rubrum,311.8972120000001
58668,Betula lenta,416.9527220000002
58604,Fagus grandifolia,651.1359260000003
58842,Acer pensylvanicum,530.7750060000001
58835,Betula lenta,2090.261065999999
58767,Nyssa sylvatica,428.9888140000001
59156,Fagus grandifolia,149.93056
57710,Quercus alba,450.31227000000024
58669,Quercus alba,78.23459799999999
58377,Acer rubrum,1079.6041500000001
58373,Fraxinus americana,230.91388600000002
58346,Betula lenta,48.14436799999999
58428,Betula lenta,299.86112
58786,Acer rubrum,348.0054880000001
58757,Quercus prinus,174.52333399999998
59174,Nyssa sylvatica,599.72224
58202,Acer saccharum,428.98881400000005
58154,Acer rubrum,171.25401599999998
58163,Tsuga canadensis,78.23459799999999
59059,Acer saccharum,141.163786
58185,Carya glabra,36.108276
59123,Acer saccharum,831.1567160000005
58876,Acer rubrum,201.344246
57494,Carya glabra,198.074928
59126,Acer rubrum,177.27206199999998
58293,Acer saccharum,54.16241399999999
58270,Sassafras albidum,180.02079
59121,Fraxinus americana,80.983326
58648,Nyssa sylvatica,186.038836
59119,Acer rubrum,132.397012
58368,Betula lenta,267.02216200000004
57814,Prunus serotina,288.3456180000001
59172,Liriodendron tulipifera,24.072184
58595,Acer rubrum,306.3997560000002
58802,Acer rubrum,258.25538800000004
58413,Liriodendron tulipifera,180.02079
57723,Ostrya virginiana,449.79168000000004
59092,Fagus grandifolia,153.19987799999998
58663,Celtis occidentalis,155.948606
58572,Prunus serotina,1335.6314000000004
58991,Betula lenta,399.41917400000057
59127,Prunus serotina,195.32619999999997
58694,Fagus grandifolia,435.00686000000013
58701,Fagus grandifolia,360.04158
58204,Acer saccharum,321.1845760000002
57799,Tsuga canadensis,195.32619999999997
57660,Crataegus,117.091602
58804,Acer rubrum,279.05825400000003
58267,Tsuga canadensis,132.397012
58269,Acer saccharum,111.073556
57829,Betula lenta,18.054138000000002
57833,Ostrya virginiana,374.82640000000004
57585,Pinus strobus,323.93330400000013
58218,Betula lenta,438.27617800000047
59131,Betula lenta,680.7055660000001
59139,Acer rubrum,270.29148000000004
59132,Crataegus,224.89584000000002
58805,Acer rubrum,386.8624920000001
58107,Acer saccharum,54.16241399999999
59073,Fraxinus americana,105.05551
57936,Carya ovata,123.10964799999999
57937,Crataegus,171.254016
57523,Ulmus americana,80.983326
58968,Acer rubrum,252.23734199999998
59002,Carpinus caroliniana,149.93056
59003,Fagus grandifolia,155.948606
58067,Acer saccharum,108.32482799999998
58912,Betula alleghaniensis,291.09434600000014
58432,Acer rubrum,72.216552
58967,Tsuga canadensis,72.216552
58800,Acer rubrum,198.074928
58698,Fagus grandifolia,126.37896599999998
57734,Quercus prinus,90.27068999999999
57817,Acer rubrum,138.415058
